name,stat text raw,min_avg,max_avg
Soul Mantle,Inflicts a random Hex on you when your Totems die,20,20
Soul Mantle,Socketed Gems are Supported by Level 20 Spell Totem,20,20
Soul Mantle,(20-30)% increased Totem Life,20,30
Soul Mantle,(20-25)% increased Spell Damage,20,25
Soul Mantle,(100-120)% increased Energy Shield,100,120
Soul Ripper,Loses all Charges when you enter a new area,1,1
Soul Ripper,Consumes Maximum Charges to use,1,1
Soul Ripper,+(-40-90) to Maximum Charges,-40,90
Soul Ripper,Gain Vaal Souls equal to Charges Consumed when used,1,1
Soul Strike,40% reduced Energy Shield Recharge Rate,-40,-40
Soul Strike,+(100-120) to maximum Energy Shield,100,120
Soul Strike,80% faster start of Energy Shield Recharge,80,80
Soul Strike,Adds (13-18) to (26-32) Chaos Damage to Attacks,20,25
Soul Strike,(8-12)% increased Attack Speed,8,12
Soul Strike,+30 to Dexterity,30,30
Soul Strike,(20-30)% increased Critical Strike Chance with Bows,20,30
Soul Taker,Adds 30 to 40 Physical Damage,35,35
Soul Taker,(25-35)% increased Attack Speed,25,35
Soul Taker,+(20-25)% to Cold Resistance,20,25
Soul Taker,Your Physical Damage can Chill,1,1
Soul Taker,(140-180)% increased Physical Damage,140,180
Soul Taker,Insufficient Mana doesn't prevent your Melee Attacks,1,1
Soul Taker,Eat (2-4) Souls when you Kill a Rare or Unique Enemy with this Weapon,2,4
Soul Tether,(15-25)% increased Stun and Block Recovery,15,25
Soul Tether,Immortal Ambition,1,1
Soul Tether,Gain (4-6)% of Maximum Life as Extra Maximum Energy Shield,4,6
Soul Tether,+(20-40) to Intelligence,20,40
Soulbound,+(20-30) to maximum Mana,20,30
Soulbound,Linked Targets Cannot Die for 2 seconds after you Die,2,2
Soulbound,Link Skills have (10-15)% increased Skill Effect Duration,10,15
Soulbound,Link Skills have (10-15)% increased Cast Speed,10,15
Soulbound,Lose no Experience when you die because a Linked target died,1,1
Soulbound,+(10-20) to all Attributes,10,20
Soulthirst,Gain Soul Eater during any Flask Effect,1,1
Soulthirst,(15-25)% increased Stun and Block Recovery,15,25
Soulthirst,(30-20)% reduced Flask Effect Duration,-30,-20
Soulthirst,+(60-80) to maximum Life,60,80
Soulthirst,+15% to all Elemental Resistances,15,15
Soulthirst,(20-30)% increased Mana Recovery from Flasks,20,30
Soulthirst,Lose all Eaten Souls when you use a Flask,1,1
Soulwrest,Minions deal (90-102) to (132-156) additional Physical Damage,111,129
Soulwrest,Trigger Level 25 Summon Phantasm Skill when you Consume a corpse,25,25
Soulwrest,+25% Chance to Block Attack Damage while wielding a Staff,25,25
Soulwrest,(80-100)% increased Mana Regeneration Rate,80,100
Soulwrest,(25-30)% increased Cast Speed,25,30
Soulwrest,(100-140)% increased Spell Damage,100,140
Soulwrest,"If you Consumed a corpse Recently, you and nearby Allies Regenerate 5% of Life per second",300,300
Southbound,Adds (60-72) to (88-100) Cold Damage to Attacks,74,86
Southbound,+(40-50)% to Cold Resistance,40,50
Southbound,(12-16)% increased maximum Life,12,16
Southbound,Your Hits can only Kill Frozen Enemies,1,1
Southbound,100% increased Freeze Duration on Enemies,100,100
Speaker of the Dead,Tormented Spirits in your Maps can Possess Players for 20 seconds&lt;br&gt;Tormented Spirits in your Maps cannot Possess Monsters,1,1
Speaker of the Dead,2% increased Maps found in your Maps,2,2
Speaker's Wreath,Minions' Hits can only Kill Ignited Enemies,1,1
Speaker's Wreath,(10-15)% increased Skill Effect Duration,10,15
Speaker's Wreath,+(20-40) to Dexterity,20,40
Speaker's Wreath,2% increased Minion Attack Speed per 50 Dexterity,2,2
Speaker's Wreath,2% increased Minion Movement Speed per 50 Dexterity,2,2
Specialised,,,
Spine of the First Claimant,(100-140)% increased Physical Damage,100,140
Spine of the First Claimant,(30-50)% increased Cold Damage,30,50
Spine of the First Claimant,(5-10)% increased Attack Speed,5,10
Spine of the First Claimant,40% increased Damage with Hits against Frozen Enemies,40,40
Spine of the First Claimant,14% increased Elemental Damage,14,14
Spine of the First Claimant,(4-8)% increased Cast Speed,4,8
Spine of the First Claimant,5% chance to Freeze,5,5
Spine of the First Claimant,+(25-35)% to Cold Damage over Time Multiplier,25,35
Spinehail,(5-10) to (12-24) Added Physical Damage with Bow Attacks,9,17
Spinehail,Gain (10-15)% of Physical Damage as Extra Chaos Damage,10,15
Spinehail,Catarina's Veiled (prefix),3,15002
Spinehail,Minions deal (30-50)% increased Damage,30,50
Spinehail,Bow Attacks Sacrifice a random Damageable Minion to fire (1-3) additional Arrows,1,3
Spinehail,(7-14)% increased Attack Speed,7,14
Spinehail,+(10-20) to Dexterity and Intelligence,10,20
Spire of Stone,Totems cannot be Stunned,1,1
Spire of Stone,3% increased Totem Life per 10 Strength Allocated in Radius,752,752
Spirit Guards,Minions deal (8-12)% increased Damage,8,12
Spirit Guards,"With at least 40 Dexterity in Radius, Animate Weapon can Animate up to 20 Ranged Weapons",610,610
Spirited Response,(7-10)% increased maximum Mana,7,10
Spirited Response,"With at least 40 Intelligence in Radius, 10% of Damage taken Recouped as Mana if you've Warcried Recently",605,605
Splinter of the Moon,Regenerate 2 Mana per second,120,120
Splinter of the Moon,12% increased Cast Speed,12,12
Splinter of the Moon,"4% chance to Freeze, Shock and Ignite",4,4
Splinter of the Moon,(8-12)% increased Spell Damage,8,12
Splinter of the Moon,20% increased Spell Damage,20,20
Sporeguard,"Enemies on Fungal Ground you Kill Explode, dealing 10% of their Life as Chaos Damage",100,100
Sporeguard,(7-10)% increased maximum Life,7,10
Sporeguard,You have Fungal Ground around you while stationary,24,24
Sporeguard,+(29-43)% to Chaos Resistance,29,43
Sporeguard,Trigger Level 10 Contaminate when you Kill an Enemy,10,10
Sporeguard,(200-250)% increased Armour and Energy Shield,200,250
Spreading Rot,(7-13)% increased Chaos Damage,7,13
Spreading Rot,"With at least 40 Intelligence in Radius, Blight inflicts Withered for 2 seconds&lt;br&gt;With at least 40 Intelligence in Radius, Blight has 30% reduced Cast Speed",1057,1057
Springleaf,+4% to all Elemental Resistances,4,4
Springleaf,Regenerate (30-50) Life per second,1800,3000
Springleaf,Regenerate 100 Life per Second while on Low Life,6000,6000
Springleaf,80% reduced Freeze Duration on you,80,80
Springleaf,(80-120)% increased Armour and Energy Shield,80,120
Squirming Terror,An Enemy Writhing Worm spawns every 2 seconds,1,1
Squirming Terror,"20% chance to Trigger Socketed Spell on Kill, with a 0.5 second Cooldown",20,20
Squirming Terror,Lose (20-10) Life per Enemy Killed,-20,-10
Squirming Terror,Has 1 Socket,1,1
Squirming Terror,Gain (5-10) Mana per Enemy Killed,5,10
Stalwart Defenders,(20-40)% more Monster Life,20,40
Stalwart Defenders,+1 to Monster Level of Area,1,1
Stalwart Defenders,,12,12
Starcaller,Trigger Level 20 Starfall on Melee Critical Strike,100,100
Starcaller,+(10-20) to all Attributes,10,20
Starcaller,(120-180)% increased Physical Damage,120,180
Starcaller,(10-20)% increased Area of Effect,10,20
Starcaller,Gain (40-60)% of Weapon Physical Damage as Extra Damage of a random Element,40,60
Starcaller,(20-30)% increased Critical Strike Chance,20,30
Starforge,30% increased Global Physical Damage,30,30
Starforge,Your Physical Damage can Shock,1,1
Starforge,Deal no Elemental Damage,1,1
Starforge,+(90-100) to maximum Life,90,100
Starforge,(400-450)% increased Physical Damage,400,450
Starforge,(5-8)% increased Attack Speed,5,8
Starforge,20% increased Area of Effect for Attacks,20,20
Starkonja's Head,(100-130)% increased Evasion Rating,100,130
Starkonja's Head,50% reduced Damage when on Low Life,-50,-50
Starkonja's Head,150% increased Global Evasion Rating when on Low Life,150,150
Starkonja's Head,25% increased Global Critical Strike Chance,25,25
Starkonja's Head,+(50-70) to Dexterity,50,70
Starkonja's Head,+(80-100) to maximum Life,80,100
Starkonja's Head,10% increased Attack Speed,10,10
Starlight Chalice,(20-30)% increased Effect of Non-Damaging Ailments you inflict during Effect,20,30
Starlight Chalice,(20-30)% increased Charge Recovery,20,30
Starlight Chalice,Restores Ward on use,1,1
Starlight Chalice,"Inflict Fire, Cold and Lightning Exposure on nearby Enemies when used",1,1
Stasis Prison,(140-160)% increased Evasion and Energy Shield,140,160
Stasis Prison,+(20-25) to maximum Mana,20,25
Stasis Prison,+(80-100) to maximum Life,80,100
Stasis Prison,Debuffs on you expire (80-100)% faster,80,100
Stasis Prison,Temporal Rift has no Reservation,1,1
Stasis Prison,(80-100)% of Damage taken Recouped as Life,80,100
Static Electricity,Adds 1 maximum Lightning Damage to Attacks per 1 Dexterity Allocated in Radius&lt;br&gt;Adds 1 to 2 Lightning Damage to Attacks,376,376
Steel Spirit,"With at least 40 Dexterity in Radius, each Spectral Throw Projectile gains 5% increased Damage each time it Hits",603,603
Steel Spirit,(7-10)% increased Projectile Damage,7,10
Steelworm,Grants Call of Steel,1,1
Steelworm,Skills Fire 3 additional Projectiles for 4 seconds after&lt;br&gt;you consume a total of 8 Steel Shards,3,3
Steelworm,(8-10)% increased Attack Speed,8,10
Steelworm,Deal no Non-Physical Damage,1,1
Steelworm,Attacks that Fire Projectiles Consume up to 1 additional Steel Shard,1,1
Steelworm,(30-60)% increased Evasion Rating and Armour,30,60
Steppan Eard,30% increased Movement Speed,30,30
Steppan Eard,(50-80)% increased Energy Shield,50,80
Steppan Eard,Regenerate 2% of Life per second on Chilled Ground,120,120
Steppan Eard,50% increased Damage on Burning Ground,50,50
Steppan Eard,Unaffected by Desecrated Ground,1,1
Steppan Eard,+(20-30) to maximum Energy Shield,20,30
Steppan Eard,20% increased Movement Speed on Shocked Ground,20,20
Stimulated Growth,,,
Stone of Lazhwar,(12-15)% Chance to Block Spell Damage,12,15
Stone of Lazhwar,(15-20)% increased Cast Speed,15,20
Stone of Lazhwar,+(40-70) to maximum Mana,40,70
Stone of Lazhwar,+(20-30) to Intelligence,20,30
Storm Cloud,Adds 1 to 85 Lightning Damage,43,43
Storm Cloud,(36-50)% increased Attack Speed,36,50
Storm Cloud,No Physical Damage,-120,-120
Storm Prison,(25-35)% chance to gain a Power Charge on Kill,25,35
Storm Prison,(15-25)% increased Mana Regeneration Rate,15,25
Storm Prison,(40-60)% increased Physical Damage,40,60
Storm Prison,Adds 1 to (35-45) Lightning Damage,18,23
Storm Prison,Adds (1-2) to (9-11) Lightning Damage to Spells and Attacks,5,7
Storm Prison,+1 to Maximum Power Charges,1,1
Storm Secret,(20-30)% increased Lightning Damage,20,30
Storm Secret,Herald of Thunder also creates a storm when you Shock an Enemy,1,1
Storm Secret,+(20-30) to Intelligence,20,30
Storm Secret,Herald of Thunder's Storms Hit Enemies with (30-50)% increased Frequency,30,50
Storm Secret,Take 250 Lightning Damage when Herald of Thunder Hits an Enemy,250,250
Storm Secret,+(20-30)% to Lightning Resistance,20,30
Storm Secret,(10-15)% chance to Shock,10,15
Storm's Gift,(250-300)% increased Evasion and Energy Shield,250,300
Storm's Gift,Enemies you kill are Shocked,1,1
Storm's Gift,(20-30)% increased Damage over Time,20,30
Storm's Gift,Shocks you inflict spread to other Enemies within 1.5 metres,15,15
Storm's Gift,+(20-30)% to Lightning Resistance,20,30
Stormcharger,(1-50)% increased Effect of Lightning Ailments,1,50
Stormcharger,(1-100)% increased Duration of Lightning Ailments,1,100
Stormcharger,Unaffected by Shocked Ground,1,1
Stormcharger,+(1-50)% to Lightning Resistance,1,50
Stormcharger,(1-40)% increased Movement Speed,1,40
Stormfire,Your Lightning Damage can Ignite,1,1
Stormfire,Adds (1-3) to (62-70) Lightning Damage to Hits against Ignited Enemies,32,37
Stormfire,(40-45)% increased Mana Regeneration Rate,40,45
Stormfire,"(8-12)% increased Burning Damage for each time you have Shocked a Non-Shocked Enemy Recently, up to a maximum of 120%",8,12
Stormfire,(15-25)% increased Elemental Damage,15,25
Stormfire,+(20-30)% to Fire and Lightning Resistances,20,30
Stormseeker,+(40-60) to maximum Mana,40,60
Stormseeker,Unaffected by Chill while Leeching Mana,1,1
Stormseeker,(60-100)% increased Effect of Chills you inflict while Leeching Mana,60,100
Stormseeker,+(40-60) to maximum Energy Shield,40,60
Stormseeker,Unaffected by Shock while Leeching Energy Shield,1,1
Stormseeker,(60-100)% increased Effect of Shocks you inflict while Leeching Energy Shield,60,100
Stormshroud,+(10-15)% to Lightning Resistance,10,15
Stormshroud,Modifiers to Chance to Avoid being Shocked apply to all Elemental Ailments,1,1
Story of the Vaal,(180-210)% increased Physical Damage,180,210
Story of the Vaal,(10-15)% increased Attack Speed,10,15
Story of the Vaal,Hits with this Weapon Shock Enemies as though dealing (150-200)% more Damage,150,200
Story of the Vaal,Ignites inflicted with this Weapon deal (50-75)% more Damage,50,75
Story of the Vaal,Hits with this Weapon Freeze Enemies as though dealing (150-200)% more Damage,150,200
Story of the Vaal,50% of Physical Damage from Hits with this Weapon is Converted to a random Element,50,50
Story of the Vaal,"Hits with this Weapon always Ignite, Freeze, and Shock",1,1
Story of the Vaal,+400 to Accuracy Rating,400,400
Straight and Narrow,"Your Maps have no chance to contain Smuggler's Caches&lt;br&gt;Rogue's Markers, Contracts and Blueprints cannot be found in Your Maps&lt;br&gt;Your Maps have +5% chance to contain other Extra Content that can&lt;br&gt;be turned off through Atlas Passives",2,2
Straight and Narrow,2% increased Maps found in your Maps,2,2
Stranglegasp,Can have 3 additional Enchantment Modifiers,3,3
Stranglegasp,+(10-16) to all Attributes,10,16
Sturdy Growth,,1200,1200
Sublime Vision,25% more Critical Strike chance while affected by Precision&lt;br&gt;Aura Skills other than Precision are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,15,22
Sublime Vision,+3% to all maximum Elemental Resistances while affected by Purity of Elements&lt;br&gt;Aura Skills other than Purity of Elements are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,8,15
Sublime Vision,You can apply an additional Curse while affected by Malevolence&lt;br&gt;Aura Skills other than Malevolence are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,7,14
Sublime Vision,30% of Cold and Lightning Damage taken as Fire Damage while affected by Purity of Fire&lt;br&gt;Aura Skills other than Purity of Fire are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,17,24
Sublime Vision,Always Sap while affected by Wrath&lt;br&gt;Aura Skills other than Wrath are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,7,14
Sublime Vision,Always inflict Brittle while affected by Hatred&lt;br&gt;Aura Skills other than Hatred are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,7,14
Sublime Vision,Always Scorch while affected by Anger&lt;br&gt;Aura Skills other than Anger are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,7,14
Sublime Vision,"Enemies you Kill while using Pride have 25% chance to Explode, dealing a tenth of their maximum Life as Physical Damage&lt;br&gt;Aura Skills other than Pride are Disabled&lt;br&gt;(20-40)% increased Effect of Non-Curse Auras from your Skills on Enemies",15,22
Sublime Vision,80% increased Effect of Arcane Surge on you while affected by Clarity&lt;br&gt;Aura Skills other than Clarity are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,34,40
Sublime Vision,30% of Fire and Lightning Damage taken as Cold Damage while affected by Purity of Ice&lt;br&gt;Aura Skills other than Purity of Ice are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,17,24
Sublime Vision,+1 to Maximum Frenzy Charges while affected by Grace&lt;br&gt;Aura Skills other than Grace are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,7,14
Sublime Vision,10% increased Action Speed while affected by Haste&lt;br&gt;Aura Skills other than Haste are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,10,17
Sublime Vision,Unaffected by Curses while affected by Zealotry&lt;br&gt;Aura Skills other than Zealotry are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,7,14
Sublime Vision,30% of Fire and Cold Damage taken as Lightning Damage while&lt;br&gt;affected by Purity of Lightning&lt;br&gt;Aura Skills other than Purity of Lightning are Disabled&lt;br&gt;Auras from your Skills have (20-40)% increased Effect on you,17,24
