name,stat text raw,min_avg,max_avg
Replica Windripper,(20-24)% increased Elemental Damage with Attack Skills,20,24
Replica Wings of Entropy,(7-10)% Chance to Block Spell Damage,7,10
Replica Wings of Entropy,+(10-20)% to Off Hand Critical Strike Chance,1000,2000
Replica Wings of Entropy,+(8-12)% Chance to Block Attack Damage while Dual Wielding,8,12
Replica Wings of Entropy,(60-80)% increased Physical Damage,60,80
Replica Wings of Entropy,(50-100)% more Main Hand attack speed,50,100
Replica Winterheart,(12-20)% increased Rarity of Items found,12,20
Replica Winterheart,+(20-30) to Dexterity,20,30
Replica Winterheart,+(50-70) to maximum Energy Shield,50,70
Replica Witchfire Brew,(-10-10)% increased Charges per use,-10,10
Retaliation Charm,(10-20)% chance to gain a Frenzy Charge on Hit while Blinded,10,20
Retaliation Charm,+(16-24) to Strength and Dexterity,16,24
Retaliation Charm,(10-20)% chance to Blind Enemies on Hit with Attacks,10,20
Reverberation Rod,Adds (1-2) to (9-11) Lightning Damage to Spells and Attacks,5,7
Reverberation Rod,+(10-30) to Intelligence,10,30
Rigwald's Charge,(120-150)% increased Physical Damage,120,150
Rigwald's Charge,+(300-350) to Accuracy Rating,300,350
Rigwald's Command,Adds (60-80) to (150-180) Physical Damage,105,130
Rigwald's Command,+(350-400) to Accuracy Rating,350,400
Rigwald's Crest,(20-30)% increased Mana Regeneration Rate,20,30
Rigwald's Crest,+(12-16)% to Fire and Cold Resistances,12,16
Rigwald's Hunt,Minions have (20-30)% increased Movement Speed,20,30
Rigwald's Hunt,(160-200)% increased Armour and Evasion,160,200
Rigwald's Hunt,(30-40)% increased Fortification Duration,30,40
Rigwald's Hunt,Minions have (6-12)% increased Attack Speed,6,12
Rigwald's Quills,(30-50)% increased Projectile Damage,30,50
Rigwald's Quills,(20-30)% increased Global Accuracy Rating,20,30
Rigwald's Quills,+(20-30)% to Lightning Resistance,20,30
Rigwald's Savagery,Adds (50-70) to (135-165) Physical Damage,93,118
Rigwald's Savagery,(10-15)% increased Attack Speed,10,15
Rime Gaze,+(25-75) to maximum Mana,25,75
Rise of the Phoenix,Regenerate (100-200) Life per second,6000,12000
Rise of the Phoenix,+(20-25)% to Fire Resistance,20,25
Rise of the Phoenix,(240-300)% increased Armour and Energy Shield,240,300
Rive,Adds (25-35) to (50-65) Physical Damage,38,50
Rive,(60-80)% increased Physical Damage,60,80
Romira's Banquet,+(40-60) to maximum Mana,40,60
Romira's Banquet,+(15-25)% to Global Critical Strike Multiplier,15,25
Romira's Banquet,(20-30)% increased Global Critical Strike Chance,20,30
Rotblood Promise,(15-25)% increased Damage with Hits and Ailments against Cursed Enemies,15,25
Rotblood Promise,+(20-30) to Intelligence,20,30
Rotgut,(30-50)% increased Duration,30,50
Roth's Reach,+(15-25)% to Global Critical Strike Multiplier,15,25
Roth's Reach,(60-80)% increased Physical Damage,60,80
Roth's Reach,(60-80)% increased Elemental Damage with Attack Skills,60,80
Rumi's Concoction,+(8-12)% Chance to Block Attack Damage during Effect,8,12
Rumi's Concoction,+(4-6)% Chance to Block Spell Damage during Effect,4,6
Ryslatha's Coil,Adds 1 to (15-20) Physical Damage to Attacks,8,11
Ryslatha's Coil,+(20-40) to Strength,20,40
Ryslatha's Coil,(20-30)% increased Stun Duration on Enemies,20,30
Ryslatha's Coil,+(80-100) to maximum Life,80,100
Ryslatha's Coil,(30-40)% more Maximum Physical Attack Damage,30,40
Ryslatha's Coil,(40-30)% less Minimum Physical Attack Damage,-40,-30
Sacrificial Heart,Adds (20-23) to (31-35) Cold Damage,26,29
Sacrificial Heart,Adds (1-3) to (47-52) Lightning Damage,24,28
Sacrificial Heart,Adds (22-27) to (34-38) Fire Damage,28,33
Sacrificial Heart,(20-30)% increased Mana Regeneration Rate,20,30
Sadima's Touch,(5-15)% increased Rarity of Items found,5,15
Saemus' Gift,+(30-40) to Dexterity,30,40
Saemus' Gift,(20-30)% increased Projectile Speed,20,30
Saemus' Gift,+(30-60) to maximum Life,30,60
Saemus' Gift,(8-12)% increased Cast Speed,8,12
Saemus' Gift,+(20-40)% to Lightning Resistance,20,40
Saffell's Frame,+(20-30)% to all Elemental Resistances,20,30
Saffell's Frame,(20-30)% Chance to Block Spell Damage,20,30
Saffell's Frame,(20-30)% increased Spell Damage,20,30
Sandstorm Visage,(200-250)% increased Energy Shield,200,250
Sandstorm Visage,(8-10)% increased Cast Speed,8,10
Sap of the Seasons,(-35-35)% increased Mana Burn rate,-35,35
Sap of the Seasons,(70-100)% increased Elemental Damage with Melee Weapons,70,100
Sap of the Seasons,(20-40)% increased Cooldown Recovery Rate,20,40
Saqawal's Flock,(60-80)% increased Evasion Rating,60,80
Saqawal's Flock,+(40-60) to maximum Life,40,60
Saqawal's Flock,+(30-40)% to Lightning Resistance,30,40
Saqawal's Flock,(10-15)% increased Movement Speed,10,15
Saqawal's Nest,+(25-75) to all Attributes,25,75
Saqawal's Nest,+(120-150) to Evasion Rating and Energy Shield,120,150
Saqawal's Nest,(12-20)% increased Mana Reservation Efficiency of Skills,12,20
Saqawal's Nest,+(30-40)% to Lightning Resistance,30,40
Saqawal's Talons,(100-150)% increased Armour and Evasion,100,150
Saqawal's Talons,+(-2.00-2.00) seconds to Avian's Flight Duration,-2000,2000
Saqawal's Talons,(20-30)% increased Movement Speed,20,30
Saqawal's Winds,Adds (1-3) to (55-62) Lightning Damage while you have Avian's Might,28,33
Saqawal's Winds,+(30-60) to maximum Life,30,60
Saqawal's Winds,+(20-25)% to Cold and Lightning Resistances,20,25
Saqawal's Winds,Adds (20-25) to (37-40) Cold Damage while you have Avian's Might,29,33
Saqawal's Winds,+(-2.00-2.00) seconds to Avian's Might Duration,-2000,2000
Saqawal's Winds,(140-180)% increased Armour and Energy Shield,140,180
Saresh's Darkness,(10-25)% increased Poison Duration,10,25
Saresh's Darkness,+(23-37)% to Chaos Resistance,23,37
Saresh's Darkness,+(9-20) to maximum Energy Shield,9,20
Scaeva,Adds (75-92) to (125-154) Physical Damage,100,123
Scaeva,(60-80)% increased Global Critical Strike Chance when in Main Hand,60,80
Scaeva,(15-25)% increased Critical Strike Chance,15,25
Scold's Bridle,(80-100)% increased Spell Damage,80,100
Scold's Bridle,+(30-60) to maximum Mana,30,60
Scornflux,+(5-15)% to all Elemental Resistances,5,15
Scornflux,+(40-70) to maximum Mana,40,70
Scornflux,+(5-15) to Intelligence,5,15
Scorpion's Call,(40-60)% increased Projectile Damage while in Blood Stance,40,60
Scorpion's Call,Regenerate (150-200) Life per Second while in Blood Stance,9000,12000
Scorpion's Call,+(20-40) to Dexterity,20,40
Scorpion's Call,+(700-1000) to Evasion Rating while in Sand Stance,700,1000
Scorpion's Call,(25-30)% increased Attack Speed if you've changed Stance Recently,25,30
Scorpion's Call,(20-30)% increased Area of Effect while in Sand Stance,20,30
Scorpion's Call,Adds (12-15) to (24-27) Physical Damage to Attacks,18,21
Screams of the Desiccated,+(25-40) to maximum Life,25,40
Screams of the Desiccated,+(23-37)% to Chaos Resistance,23,37
Screams of the Desiccated,+(23-32) to Intelligence,23,32
Screams of the Desiccated,You have Greater Freezing Shrine Buff while affected by no Flasks&lt;br&gt;(15-20)% increased Effect of Shrine Buffs on you,8,11
Screams of the Desiccated,You have Greater Shocking Shrine Buff while affected by no Flasks&lt;br&gt;(15-20)% increased Effect of Shrine Buffs on you,8,11
Screams of the Desiccated,You have Greater Skeletal Shrine Buff while affected by no Flasks&lt;br&gt;(15-20)% increased Effect of Shrine Buffs on you,8,11
Sentari's Answer,+(20-30) to Intelligence,20,30
Servant of Decay,+(23-37)% to Chaos Resistance,23,37
Servant of Decay,(4-6)% of Damage from Hits is taken from Void Spawns' Life before you per Void Spawn,4,6
Servant of Decay,(150-200)% increased Energy Shield,150,200
Servant of Decay,Gain (4-6)% of Non-Chaos Damage as Extra Chaos Damage per Summoned Void Spawn,4,6
Seven Teachings,(100-777)% increased Evasion and Energy Shield,100,777
Seven Teachings,(1-7)% more Attack Speed with Unarmed Melee Attacks,1,7
Seven Teachings,+(0.1-0.7) metres to Melee Strike Range with Unarmed Attacks,1,7
Seven Teachings,+(10-77)% to Critical Strike Multiplier with Unarmed Melee Attacks,10,77
Seven Teachings,+(1-7)% to Unarmed Melee Attack Critical Strike Chance,100,700
Seven Teachings,(1-7)% increased Movement Speed,1,7
Shackles of the Wretched,(40-60)% increased Stun and Block Recovery,40,60
Shackles of the Wretched,You grant (4-6) Frenzy Charges to allies on Death,4,6
Shade of Solaris,Gain (10-20)% of Elemental Damage as Extra Chaos Damage,10,20
Shade of Solaris,(17-21)% increased Spell Damage,17,21
Shadows and Dust,(100-130)% increased Evasion and Energy Shield,100,130
Shadows and Dust,+(20-30)% to Global Critical Strike Multiplier,20,30
Shadows and Dust,(20-30)% increased Global Critical Strike Chance,20,30
Shaper's Seed,(60-100)% increased Mana Regeneration Rate,60,100
Shaper's Seed,+(16-24) to Strength and Intelligence,16,24
Shaper's Touch,(80-120)% increased Armour and Energy Shield,80,120
Shattershard,+(80-100) to maximum Life,80,100
Shattershard,(120-150)% increased Armour and Evasion,120,150
Shattershard,+(8-12)% Chance to Block,8,12
Shavronne's Pace,(100-140)% increased Energy Shield&lt;br&gt;(150-200)% increased Stun and Block Recovery,125,170
Shavronne's Pace,+(20-30) to Intelligence,20,30
Shavronne's Revelation,+(60-75) to Intelligence,60,75
Shavronne's Revelation,+(15-25) to maximum Energy Shield,15,25
Shavronne's Wrappings,(3-10)% increased Spell Damage,3,10
Shavronne's Wrappings,(100-150)% increased Energy Shield,100,150
Shavronne's Wrappings,+(30-40)% to Lightning Resistance,30,40
Shimmeron,Adds (3-5) to (70-82) Lightning Damage to Spells and Attacks,37,44
Shimmeron,(30-40)% increased Spell Damage,30,40
Shimmeron,+(6-10)% to Critical Strike Multiplier per Power Charge,6,10
Shimmeron,Adds (26-35) to (95-105) Lightning Damage to Spells,61,70
Shiversting,(80-100)% increased Physical Damage,80,100
Shroud of the Lightless,(160-180)% increased Evasion and Energy Shield,160,180
Shroud of the Lightless,+(20-25) to maximum Mana,20,25
Sibyl's Lament,Adds (8-15) to (20-28) Fire Damage to Attacks,14,22
Sibyl's Lament,+(20-30) to maximum Life,20,30
Sibyl's Lament,(20-10)% reduced Rarity of Items found,-20,-10
Sibyl's Lament,(20-30)% increased Elemental Damage with Attack Skills,20,30
Sidhebreath,Minions deal (25-35) to (50-65) additional Cold Damage,38,50
Sidhebreath,(20-30)% increased Mana Regeneration Rate,20,30
Sidhebreath,Minions have (10-15)% increased maximum Life,10,15
Siegebreaker,+(17-23)% to Chaos Resistance,17,23
Siegebreaker,(6-10)% increased maximum Energy Shield,6,10
Siegebreaker,+(25-35) to Strength,25,35
Siegebreaker,(6-10)% increased maximum Life,6,10
Sign of the Sin Eater,+(10-30) to Strength and Intelligence,10,30
Silverbranch,(80-100)% increased Physical Damage,80,100
Sin Trek,(80-100)% increased Evasion Rating,80,100
Sin Trek,+(100-150) to maximum Energy Shield,100,150
Sin Trek,+(20-30) to Dexterity,20,30
Sin Trek,+(20-30) to Intelligence,20,30
Singularity,Adds (1-10) to (150-200) Lightning Damage to Spells,76,105
Singularity,(14-18)% increased Cast Speed,14,18
Singularity,(6-8)% reduced Mana Cost of Skills,6,8
Sinvicta's Mettle,(8-12)% increased Attack Speed,8,12
Sinvicta's Mettle,(140-152)% increased Physical Damage,140,152
Sire of Shards,+(5-7)% to all Elemental Resistances,5,7
Sire of Shards,(60-100)% increased Projectile Damage,60,100
Sire of Shards,+(15-20) to all Attributes,15,20
Skirmish,+(30-50) to maximum Mana,30,50
Skirmish,(20-30)% increased Mana Regeneration Rate,20,30
Skirmish,(20-30)% increased Global Accuracy Rating,20,30
Skirmish,+(15-25) to Intelligence,15,25
Skullhead,+(10-20)% to all Elemental Resistances,10,20
Skullhead,(60-80)% increased Armour and Evasion,60,80
Skyforth,+(60-120) to maximum Mana,60,120
Skysunder,(20-40)% increased Critical Strike Chance,20,40
Skysunder,(130-160)% increased Physical Damage,130,160
Skysunder,+(20-40)% to Damage over Time Multiplier,20,40
Slavedriver's Hand,(200-250)% increased Evasion and Energy Shield,200,250
Slavedriver's Hand,(30-20)% reduced Trap Throwing Speed,-30,-20
Slavedriver's Hand,+(30-40) to Dexterity,30,40
Slavedriver's Hand,Skills used by Traps have (10-20)% increased Area of Effect,10,20
Slitherpinch,(60-100)% increased Evasion Rating,60,100
Slitherpinch,(5-10)% increased Attack Speed,5,10
Slitherpinch,+(40-50) to Dexterity,40,50
Slivertongue,Adds (80-95) to (220-240) Physical Damage,150,168
Slivertongue,(150-200)% increased Critical Strike Chance with arrows that Fork,150,200
Slivertongue,(30-50)% increased Critical Strike Chance,30,50
Snakebite,(150-180)% increased Evasion Rating,150,180
Snakebite,+(60-70) to maximum Life,60,70
Snakepit,+(20-30)% to Cold Resistance,20,30
Snakepit,(5-10)% increased Cast Speed,5,10
Snakepit,(20-40)% increased Spell Damage,20,40
Solaris Lorica,-(40-30) Chaos Damage taken,-40,-30
Solaris Lorica,+(10-20) to Strength,10,20
Solaris Lorica,(60-80)% increased Armour,60,80
Solerai's Radiance,(10-25)% increased Ignite Duration on Enemies,10,25
Solerai's Radiance,+(35-50)% to Fire Resistance,35,50
Solerai's Radiance,+(9-20) to maximum Energy Shield,9,20
Solstice Vigil,(30-40)% increased Damage,30,40
Solstice Vigil,+(50-70) to maximum Life,50,70
Solstice Vigil,Regenerate (8-10) Mana per second,480,600
Solstice Vigil,+(10-16) to all Attributes,10,16
Song of the Sirens,(50-60)% increased Rarity of Fish Caught,50,60
Song of the Sirens,(50-40)% reduced Quantity of Fish Caught,-50,-40
Soul Ascension,(120-150)% increased Evasion and Energy Shield,120,150
Soul Ascension,+(-10-10) to maximum number of Eaten Souls,-10,10
Soul Ascension,+(17-29)% to Chaos Resistance,17,29
Soul Catcher,(60-80)% increased Critical Strike Chance with Vaal Skills during effect,60,80
Soul Catcher,(60-80)% increased Damage with Vaal Skills during effect,60,80
Soul Mantle,(20-30)% increased Totem Life,20,30
Soul Mantle,(20-25)% increased Spell Damage,20,25
Soul Mantle,(100-120)% increased Energy Shield,100,120
Soul Ripper,+(-40-90) to Maximum Charges,-40,90
Soul Strike,+(100-120) to maximum Energy Shield,100,120
Soul Strike,Adds (13-18) to (26-32) Chaos Damage to Attacks,20,25
Soul Strike,(8-12)% increased Attack Speed,8,12
Soul Strike,(20-30)% increased Critical Strike Chance with Bows,20,30
Soul Taker,(25-35)% increased Attack Speed,25,35
Soul Taker,+(20-25)% to Cold Resistance,20,25
Soul Taker,(140-180)% increased Physical Damage,140,180
Soul Taker,Eat (2-4) Souls when you Kill a Rare or Unique Enemy with this Weapon,2,4
Soul Tether,(15-25)% increased Stun and Block Recovery,15,25
Soul Tether,Gain (4-6)% of Maximum Life as Extra Maximum Energy Shield,4,6
Soul Tether,+(20-40) to Intelligence,20,40
Soulbound,+(20-30) to maximum Mana,20,30
Soulbound,Link Skills have (10-15)% increased Skill Effect Duration,10,15
Soulbound,Link Skills have (10-15)% increased Cast Speed,10,15
Soulbound,+(10-20) to all Attributes,10,20
Soulthirst,(15-25)% increased Stun and Block Recovery,15,25
Soulthirst,(30-20)% reduced Flask Effect Duration,-30,-20
Soulthirst,+(60-80) to maximum Life,60,80
Soulthirst,(20-30)% increased Mana Recovery from Flasks,20,30
Soulwrest,Minions deal (90-102) to (132-156) additional Physical Damage,111,129
Soulwrest,(80-100)% increased Mana Regeneration Rate,80,100
Soulwrest,(25-30)% increased Cast Speed,25,30
Soulwrest,(100-140)% increased Spell Damage,100,140
Southbound,Adds (60-72) to (88-100) Cold Damage to Attacks,74,86
Southbound,+(40-50)% to Cold Resistance,40,50
Southbound,(12-16)% increased maximum Life,12,16
Speaker's Wreath,(10-15)% increased Skill Effect Duration,10,15
Speaker's Wreath,+(20-40) to Dexterity,20,40
Spinehail,(5-10) to (12-24) Added Physical Damage with Bow Attacks,9,17
Spinehail,Gain (10-15)% of Physical Damage as Extra Chaos Damage,10,15
Spinehail,Catarina's Veiled (prefix),3,15002
Spinehail,Minions deal (30-50)% increased Damage,30,50
Spinehail,Bow Attacks Sacrifice a random Damageable Minion to fire (1-3) additional Arrows,1,3
Spinehail,(7-14)% increased Attack Speed,7,14
Spinehail,+(10-20) to Dexterity and Intelligence,10,20
Sporeguard,(7-10)% increased maximum Life,7,10
Sporeguard,+(29-43)% to Chaos Resistance,29,43
Sporeguard,(200-250)% increased Armour and Energy Shield,200,250
Springleaf,Regenerate (30-50) Life per second,1800,3000
Springleaf,(80-120)% increased Armour and Energy Shield,80,120
Squirming Terror,Lose (20-10) Life per Enemy Killed,-20,-10
Squirming Terror,Gain (5-10) Mana per Enemy Killed,5,10
Starcaller,+(10-20) to all Attributes,10,20
Starcaller,(120-180)% increased Physical Damage,120,180
Starcaller,(10-20)% increased Area of Effect,10,20
Starcaller,Gain (40-60)% of Weapon Physical Damage as Extra Damage of a random Element,40,60
Starcaller,(20-30)% increased Critical Strike Chance,20,30
Starforge,+(90-100) to maximum Life,90,100
Starforge,(400-450)% increased Physical Damage,400,450
Starforge,(5-8)% increased Attack Speed,5,8
Starkonja's Head,(100-130)% increased Evasion Rating,100,130
Starkonja's Head,+(50-70) to Dexterity,50,70
Starkonja's Head,+(80-100) to maximum Life,80,100
Starlight Chalice,(20-30)% increased Effect of Non-Damaging Ailments you inflict during Effect,20,30
Starlight Chalice,(20-30)% increased Charge Recovery,20,30
Stasis Prison,(140-160)% increased Evasion and Energy Shield,140,160
Stasis Prison,+(20-25) to maximum Mana,20,25
Stasis Prison,+(80-100) to maximum Life,80,100
Stasis Prison,Debuffs on you expire (80-100)% faster,80,100
Stasis Prison,(80-100)% of Damage taken Recouped as Life,80,100
Steelworm,(8-10)% increased Attack Speed,8,10
Steelworm,(30-60)% increased Evasion Rating and Armour,30,60
